isInLABounds,councildist,lat,lng,,city,state,department,employeecount,grosspay
0,,34.1442616,-118.0019482,,MONROVIA,CA,Harbor,1,76607.52
0,,34.1442616,-118.0019482,,MONROVIA,CA,Information Technology Agency,1,55337.04
0,,34.1442616,-118.0019482,,MONROVIA,CA,Library,6,261511.68
0,,34.1442616,-118.0019482,,MONROVIA,CA,Los Angeles Housing,6,401903.94
0,,34.1442616,-118.0019482,,MONROVIA,CA,Neighborhood Empowerment,1,2898
0,,34.1442616,-118.0019482,,MONROVIA,CA,Pension,5,360940.29
0,,34.1442616,-118.0019482,,MONROVIA,CA,Personnel,4,325373.32
0,,34.1442616,-118.0019482,,MONROVIA,CA,Police,45,4251318.63
0,,34.1442616,-118.0019482,,MONROVIA,CA,Public Works - Contract Administration,2,166903.91
0,,34.1442616,-118.0019482,,MONROVIA,CA,Public Works - Engineering,4,291542.85
0,,34.1442616,-118.0019482,,MONROVIA,CA,Public Works - Sanitation,10,633625.41
0,,34.1442616,-118.0019482,,MONROVIA,CA,Public Works - Street Lighting,2,159258.16
0,,34.1442616,-118.0019482,,MONROVIA,CA,Public Works - Street Services,5,380048.3
0,,34.1442616,-118.0019482,,MONROVIA,CA,Recreation and Parks,7,89396.52
0,,34.1442616,-118.0019482,,MONROVIA,CA,Transportation,6,220028.89
0,,34.1442616,-118.0019482,,MONROVIA,CA,Zoo,5,220350.79
0,,33.5405024,-112.0004319,,MONSTROSE,CA,Fire,1,131956.31
0,,43.6917342,-76.2010385,,MONTARIO,CA,Police,1,99477.68
0,,39.7823822,-104.8470128,,MONTBELLO,CA,Transportation,1,13086
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Airports,3,222214.38
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,City Employees Retirement System,1,38598.98
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,City Ethics Commission,1,53529.92
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,City Planning,1,77717.2
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Council,1,59884.88
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Fire,2,202293.1
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,General Services,2,166070.64
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Library,1,45052.23
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Police,23,1620890.16
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Public Works - Sanitation,6,349826.6
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Public Works - Street Lighting,1,57958.89
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Public Works - Street Services,1,61763.88
0,,40.8259007,-74.2090053,,MONTCLAIR,CA,Transportation,5,374473.74
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Airports,7,534571.21
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Animal Services,2,127583.3
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Building and Safety,11,809885.18
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,City Attorney,8,513852.7
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,City Clerk,3,201547.23
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,City Employees Retirement System,2,168198.87
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Community Investment for Families Department,1,6473.6
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Controller,3,268210.16
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Council,2,71725.14
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Cultural Affairs,2,121513.34
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Economic and Workforce Development Department,2,116275.7
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Fire,9,718157.83
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,General Services,15,684791.17
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Harbor,4,247620.01
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Information Technology Agency,4,223739.08
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Library,8,192200.46
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Los Angeles Housing,6,325664.19
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Mayor,2,98307.08
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Office of Finance,2,83431.22
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Personnel,3,87850.69
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Police,70,5613480.88
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Public Works - Board of Public Works,1,59133.35
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Public Works - Contract Administration,2,169723.6
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Public Works - Engineering,10,724408.12
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Public Works - Sanitation,31,1897446.02
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Public Works - Street Lighting,4,228981.73
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Public Works - Street Services,6,474374.7
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Recreation and Parks,37,580363.64
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Transportation,10,469786.53
0,,34.0165053,-118.1137535,,MONTEBELLO,CA,Zoo,1,31090.26
0,,36.6002378,-121.8946761,,MONTEREY,CA,Information Technology Agency,1,12755.06
0,,36.6002378,-121.8946761,,MONTEREY,CA,Recreation and Parks,1,315.54
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Aging,2,45413.6
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Airports,7,563882.95
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Animal Services,4,127614.16
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Building and Safety,8,607533.15
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,City Administrative Officer,3,301189.02
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,City Attorney,10,1081551.21
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,City Clerk,2,250391.6
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,City Employees Retirement System,2,139844.66
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,City Planning,4,422702
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Controller,6,481656.92
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Council,3,260852.06
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Cultural Affairs,2,47681.25
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Disability,2,189077.43
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Economic and Workforce Development Department,3,204534.37
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Fire,7,709824.98
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,General Services,11,483341.9
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Harbor,8,822197.94
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Information Technology Agency,6,513196.81
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Library,12,608621.77
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Los Angeles Housing,6,433936.37
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Mayor,4,204097.4
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Neighborhood Empowerment,1,70790.72
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Office of Finance,6,478068.68
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Pension,3,227789.9
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Personnel,4,368185
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Police,66,5923061.2
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Public Works - Board of Public Works,5,314957.04
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Public Works - Contract Administration,7,503787.54
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Public Works - Engineering,9,716217.39
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Public Works - Sanitation,21,1368603.85
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Public Works - Street Lighting,5,382364.83
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Public Works - Street Services,9,623913.41
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Recreation and Parks,31,609390.77
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Transportation,18,1293447.28
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Zoo,3,156074.22
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Police,1,45282.96
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Recreation and Parks,1,6338.08
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Fire,1,54549.55
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Recreation and Parks,1,274.24
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Airports,1,100321.36
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,City Employees Retirement System,1,106411.59
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Airports,1,0
0,,34.0625106,-118.1228476,,MONTEREY PARK,CA,Public Works - Engineering,1,120547.84
0,,38.4783198,-107.8761738,,MONTROSE,CA,Airports,1,92181.86
0,,38.4783198,-107.8761738,,MONTROSE,CA,Building and Safety,3,156754.93
0,,38.4783198,-107.8761738,,MONTROSE,CA,City Attorney,7,525102.55
0,,38.4783198,-107.8761738,,MONTROSE,CA,Controller,1,95617.6
0,,38.4783198,-107.8761738,,MONTROSE,CA,Economic and Workforce Development Department,1,77717.2
0,,38.4783198,-107.8761738,,MONTROSE,CA,Fire,2,67360.6
0,,38.4783198,-107.8761738,,MONTROSE,CA,General Services,3,122242.49
0,,38.4783198,-107.8761738,,MONTROSE,CA,Information Technology Agency,2,151169.48
0,,38.4783198,-107.8761738,,MONTROSE,CA,Library,3,183654.76
0,,38.4783198,-107.8761738,,MONTROSE,CA,Los Angeles Housing,3,138868.26
0,,38.4783198,-107.8761738,,MONTROSE,CA,Pension,1,102145.6
0,,38.4783198,-107.8761738,,MONTROSE,CA,Police,18,1508455.84
0,,38.4783198,-107.8761738,,MONTROSE,CA,Public Works - Contract Administration,1,59241.6
0,,38.4783198,-107.8761738,,MONTROSE,CA,Public Works - Engineering,2,131744.12
0,,38.4783198,-107.8761738,,MONTROSE,CA,Public Works - Sanitation,1,94010.06
0,,38.4783198,-107.8761738,,MONTROSE,CA,Public Works - Street Lighting,1,97219.2
0,,38.4783198,-107.8761738,,MONTROSE,CA,Public Works - Street Services,1,65319.4
0,,38.4783198,-107.8761738,,MONTROSE,CA,Recreation and Parks,5,96505.25
0,,34.285558,-118.8820414,,MOORPARK,CA,Airports,1,74618.71
0,,34.285558,-118.8820414,,MOORPARK,CA,Building and Safety,1,99289.52
0,,34.285558,-118.8820414,,MOORPARK,CA,City Administrative Officer,1,104540.48
0,,34.285558,-118.8820414,,MOORPARK,CA,City Attorney,2,366520.62
0,,34.285558,-118.8820414,,MOORPARK,CA,City Planning,2,143984.12
0,,34.285558,-118.8820414,,MOORPARK,CA,Fire,34,5433466.4
0,,34.285558,-118.8820414,,MOORPARK,CA,General Services,3,261244.98
0,,34.285558,-118.8820414,,MOORPARK,CA,Library,1,68896.96
0,,34.285558,-118.8820414,,MOORPARK,CA,Pension,1,138517.6
0,,34.285558,-118.8820414,,MOORPARK,CA,Personnel,2,0
0,,34.285558,-118.8820414,,MOORPARK,CA,Police,49,5060730.48
0,,34.285558,-118.8820414,,MOORPARK,CA,Public Works - Engineering,3,265855.56
0,,34.285558,-118.8820414,,MOORPARK,CA,Public Works - Sanitation,2,121941.51
0,,34.285558,-118.8820414,,MOORPARK,CA,Public Works - Street Services,1,88602.73
0,,34.285558,-118.8820414,,MOORPARK,CA,Recreation and Parks,4,145667
0,,33.9424658,-117.2296717,,MORENA VALLEY,CA,Harbor,1,60021.56
0,,33.9424658,-117.2296717,,MORENO VALEY,CA,Public Works - Sanitation,1,84553.02
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Airports,14,883943.66
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Animal Services,1,47425.15
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Building and Safety,1,115537.43
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,City Employees Retirement System,1,42349
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,City Planning,1,63775.5
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Economic and Workforce Development Department,1,60752.56
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Fire,9,1021708.46
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,General Services,4,200196.49
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Harbor,4,242012.85
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Information Technology Agency,1,77237.18
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Library,2,655.38
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Office of Finance,1,55337.04
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Personnel,1,78258.49
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Police,36,2784143.88
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Public Works - Contract Administration,2,183226.9
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Public Works - Engineering,2,138962.97
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Public Works - Sanitation,11,845237.76
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Public Works - Street Services,3,194541.87
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Recreation and Parks,7,172626.34
0,,33.9424658,-117.2296717,,MORENO VALLEY,CA,Transportation,3,88848.36
0,,37.7793901,-121.543234,,MOUNTAIN HOUSE,CA,Public Works - Sanitation,1,62398.16
0,,33.5539143,-117.2139232,,MURIETTA,CA,Fire,2,389860.22
0,,33.5539143,-117.2139232,,MURRIETA,CA,Airports,1,66880.34
0,,33.5539143,-117.2139232,,MURRIETA,CA,City Employees Retirement System,1,138907.6
0,,33.5539143,-117.2139232,,MURRIETA,CA,Fire,67,10624207.68
0,,33.5539143,-117.2139232,,MURRIETA,CA,Harbor,4,322970.46
0,,33.5539143,-117.2139232,,MURRIETA,CA,Personnel,1,22473.36
0,,33.5539143,-117.2139232,,MURRIETA,CA,Police,14,1336087
0,,33.5539143,-117.2139232,,MURRIETA,CA,Public Works - Sanitation,3,164665.43
0,,33.5539143,-117.2139232,,MURRIETTA,CA,Fire,1,174861.94
1,13,34.0928092,-118.3286614,,N HOLLYWOO,CA,Zoo,1,17985.5
1,2,34.187044,-118.3812562,,N HOLLYWOOD,CA,Animal Services,1,32172.45
1,2,34.187044,-118.3812562,,N HOLLYWOOD,CA,Building and Safety,1,77046.01
1,2,34.187044,-118.3812562,,N HOLLYWOOD,CA,Library,2,119590.24
1,2,34.187044,-118.3812562,,N HOLLYWOOD,CA,Police,2,202323.9
1,2,34.187044,-118.3812562,,N HOLLYWOOD,CA,Recreation and Parks,11,196866.06
1,2,34.187044,-118.3812562,,N HOLLYWOOD,CA,Transportation,1,8294
1,2,34.187044,-118.3812562,,N HOLLYWOOD,CA,Zoo,2,21467.94
0,,43.5788175,-116.55978,,NAMPA,ID,Fire,1,124814.77
0,,43.5788175,-116.55978,,NAMPA,ID,Police,1,89296.62
0,,32.6781085,-117.0991967,,NATIONAL CITY,CA,Police,1,81869.39
0,,29.7030024,-98.1244531,,NEW BRAUNFELS,TX,Fire,2,366738.7
0,,34.373361,-118.5400404,,NEW HALL,CA,Police,2,195202.35
0,,38.1297678,-87.9350299,,NEW HARMONY,UT,Police,1,104764.21
0,,39.9894431,-83.1199494,,NEWALL,CA,Recreation and Parks,1,1022.13
0,,34.1805403,-118.9070887,,NEWBURRY PARK,CA,Fire,1,124244.51
0,,34.1805403,-118.9070887,,NEWBURRY PARK,CA,Police,1,94330.18
0,,42.7649497,-70.8714528,,NEWBURY,CA,Police,1,93708.77
0,,42.279084,-71.0278595,,NEWBURY AVE,CA,Fire,1,129995.15
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Airports,2,133270.76
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Building and Safety,3,436276.27
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,City Attorney,1,135647.4
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Fire,72,11413035.84
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,General Services,1,70087.32
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Harbor,1,88455.7
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Library,1,7084
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Police,28,2650831.76
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Public Works - Contract Administration,1,84934.08
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Public Works - Engineering,2,181614.68
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Public Works - Sanitation,1,73675.86
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Public Works - Street Services,1,76861.26
0,,34.1805403,-118.9070887,,NEWBURY PARK,CA,Zoo,1,49733
0,,34.1805403,-118.9070887,,NEWBURY PK,CA,Police,1,97184.36
0,,34.373361,-118.5400404,,NEWHALL,CA,Airports,2,208035.85
0,,34.373361,-118.5400404,,NEWHALL,CA,Animal Services,2,94467.64
0,,34.373361,-118.5400404,,NEWHALL,CA,Building and Safety,5,535796.99
0,,34.373361,-118.5400404,,NEWHALL,CA,City Attorney,2,229739
0,,34.373361,-118.5400404,,NEWHALL,CA,City Planning,2,84342.44
0,,34.373361,-118.5400404,,NEWHALL,CA,Council,1,42504.48
0,,34.373361,-118.5400404,,NEWHALL,CA,Fire,14,2064092.49
0,,34.373361,-118.5400404,,NEWHALL,CA,General Services,3,235625.68
0,,34.373361,-118.5400404,,NEWHALL,CA,Harbor,1,116803.75
0,,34.373361,-118.5400404,,NEWHALL,CA,Library,2,149136.05
0,,34.373361,-118.5400404,,NEWHALL,CA,Los Angeles Housing,2,149720.7
0,,34.373361,-118.5400404,,NEWHALL,CA,Neighborhood Empowerment,1,61498.68
0,,34.373361,-118.5400404,,NEWHALL,CA,Personnel,1,156253.67
0,,34.373361,-118.5400404,,NEWHALL,CA,Police,52,4777547.74
0,,34.373361,-118.5400404,,NEWHALL,CA,Public Works - Engineering,1,92245
0,,34.373361,-118.5400404,,NEWHALL,CA,Public Works - Sanitation,6,311696.16
0,,34.373361,-118.5400404,,NEWHALL,CA,Public Works - Street Lighting,2,144455.31
0,,34.373361,-118.5400404,,NEWHALL,CA,Public Works - Street Services,3,196669.94
0,,34.373361,-118.5400404,,NEWHALL,CA,Recreation and Parks,13,355780.01
0,,34.373361,-118.5400404,,NEWHALL,CA,Transportation,3,237566.04
0,,34.373361,-118.5400404,,NEWHALL,CA,Zoo,1,39943.2
0,,33.6188829,-117.9298493,,NEWPORT BEACH,CA,Airports,1,99433.51
0,,33.6188829,-117.9298493,,NEWPORT BEACH,CA,Building and Safety,1,73090.86
0,,33.6188829,-117.9298493,,NEWPORT BEACH,CA,Fire,8,829629.32
0,,33.6188829,-117.9298493,,NEWPORT BEACH,CA,Harbor,1,69695.52
0,,33.6188829,-117.9298493,,NEWPORT BEACH,CA,Personnel,1,20054.37
0,,33.6188829,-117.9298493,,NEWPORT BEACH,CA,Police,4,328798.23
0,,33.6188829,-117.9298493,,NEWPORT BEACH,CA,Public Works - Engineering,1,99439.52
0,,51.2438312,4.8219012,,NO HILLS,CA,Recreation and Parks,1,457
0,,40.7286587,-73.9925526,,NOHO,CA,Cultural Affairs,1,0
0,,36.1005816,-95.9251211,,NONE,CA,Fire,1,144020.36
0,,32.87353,-97.373314,,NORCO,CA,Airports,2,191269.16
0,,32.87353,-97.373314,,NORCO,CA,Animal Services,1,106540.2
0,,32.87353,-97.373314,,NORCO,CA,Building and Safety,1,124673.4
0,,32.87353,-97.373314,,NORCO,CA,City Attorney,1,63647.04
0,,32.87353,-97.373314,,NORCO,CA,Fire,6,944453.82
0,,32.87353,-97.373314,,NORCO,CA,General Services,2,152425.35
0,,32.87353,-97.373314,,NORCO,CA,Police,35,3613040.87
0,,32.87353,-97.373314,,NORCO,CA,Public Works - Engineering,1,75310.4
0,,32.87353,-97.373314,,NORCO,CA,Public Works - Sanitation,1,67907.16
0,,35.2225668,-97.4394777,,NORMAN,OK,Fire,1,88821.51
0,,34.1394541,-117.4622714,,NORTH FONTANA,CA,Fire,1,90340.05
1,2,34.187044,-118.3812562,,NORTH HOLLLYWOOD,CA,Police,1,70317.92
1,2,34.187044,-118.3812562,,NORTH HOLLLYWOOD,CA,Transportation,1,51015.56
1,2,34.187044,-118.3812562,,NORTH HOLLYWOO,CA,Public Works - Sanitation,1,2074.9
1,2,34.187044,-118.3812562,,NORTH HOLLYWOO,CA,Recreation and Parks,1,0
1,2,34.187044,-118.3812562,,NORTH HOLLYWOOD CA,CA,Recreation and Parks,1,6206.06
1,2,34.187044,-118.3812562,,NORTH HPLLYWOOD,CA,Recreation and Parks,1,2835.37
0,,36.1988592,-115.1175013,,NORTH LAS VEGAS,NV,Police,1,94389.56
0,,33.7635422,-117.7901088,,NORTH TUSTIN,CA,Fire,3,463065.37
0,,33.7635422,-117.7901088,,NORTH TUSTIN,CA,Police,3,270122.8
0,,33.9791793,-118.032844,,NORTH WHITTIER,CA,Police,1,136086.53
0,,35.8395428,-78.6422671,,NORTHHILLS,CA,Police,1,42119.48
1,12,34.2381251,-118.530123,,NORTHRDIGE,CA,Airports,1,76145.33
1,12,34.2381251,-118.530123,,NORTHRIDEGE,CA,Police,1,112479.7
0,,33.9022367,-118.081733,,NORWALK,CA,Aging,2,59241.6
0,,33.9022367,-118.081733,,NORWALK,CA,Airports,34,2405281.08
0,,33.9022367,-118.081733,,NORWALK,CA,Animal Services,3,138067.5
0,,33.9022367,-118.081733,,NORWALK,CA,Building and Safety,4,318185.46
0,,33.9022367,-118.081733,,NORWALK,CA,City Attorney,4,225452.06
0,,33.9022367,-118.081733,,NORWALK,CA,City Clerk,1,31743.08
0,,33.9022367,-118.081733,,NORWALK,CA,City Employees Retirement System,1,43975.2
0,,33.9022367,-118.081733,,NORWALK,CA,City Planning,1,67365.36
0,,33.9022367,-118.081733,,NORWALK,CA,Economic and Workforce Development Department,2,135053.62
0,,33.9022367,-118.081733,,NORWALK,CA,Fire,8,822164.33
0,,33.9022367,-118.081733,,NORWALK,CA,General Services,13,767418.69
0,,33.9022367,-118.081733,,NORWALK,CA,Harbor,10,824969.45
